Country Name,Country Code,Indicator Name,2023
Israel,ISR,Military expenditure (% of GDP),0.0
Israel,ISR,"Official exchange rate (LCU per US$, period average)",3.6673747160226
Israel,ISR,"Population, female (% of total population)",50.2295622209877
Israel,ISR,Real interest rate (%),0.0
Israel,ISR,Trade (% of GDP),57.52825206475883
Israel,ISR,"Unemployment, male (% of male labor force) (national estimate)",3.535
Israel,ISR,Urban population (% of total population),92.854
Italy,ITA,Age dependency ratio (% of working-age population),57.14182438236632
Italy,ITA,"Central government debt, total (% of GDP)",0.0
Italy,ITA,CPIA gender equality rating (1=low to 6=high),3.27702702702703
Italy,ITA,"Energy imports, net (% of energy use)",0.0
Italy,ITA,GDP growth (annual %),0.6976329941967805
Italy,ITA,GDP per capita growth (annual %),0.7320992907731352
Italy,ITA,"Inflation, GDP deflator (annual %)",5.818753940074316
Italy,ITA,"Literacy rate, adult total (% of people ages 15 and above)",87.3560028076172
Italy,ITA,Military expenditure (% of GDP),0.0
Italy,ITA,"Official exchange rate (LCU per US$, period average)",0.0
Italy,ITA,"Population, female (% of total population)",51.1550921316873
Italy,ITA,Real interest rate (%),-0.8753388748074558
Italy,ITA,Trade (% of GDP),66.24010679692222
Italy,ITA,"Unemployment, male (% of male labor force) (national estimate)",6.777
Italy,ITA,Urban population (% of total population),71.973
Jamaica,JAM,Age dependency ratio (% of working-age population),36.97934880705632
Jamaica,JAM,"Central government debt, total (% of GDP)",0.0
Jamaica,JAM,CPIA gender equality rating (1=low to 6=high),3.27702702702703
Jamaica,JAM,"Energy imports, net (% of energy use)",0.0
Jamaica,JAM,GDP growth (annual %),2.200061471546121
Jamaica,JAM,GDP per capita growth (annual %),2.1769567589146988
Jamaica,JAM,"Inflation, GDP deflator (annual %)",11.68655319405292
Jamaica,JAM,"Literacy rate, adult total (% of people ages 15 and above)",87.3560028076172
Jamaica,JAM,Military expenditure (% of GDP),0.0
Jamaica,JAM,"Official exchange rate (LCU per US$, period average)",154.158779031722
Jamaica,JAM,"Population, female (% of total population)",50.5335261178131
Jamaica,JAM,Real interest rate (%),-0.0312361035312853
Jamaica,JAM,Trade (% of GDP),58.5116196221062
Jamaica,JAM,"Unemployment, male (% of male labor force) (national estimate)",2.24
Jamaica,JAM,Urban population (% of total population),57.378
Japan,JPN,Age dependency ratio (% of working-age population),70.10013993066416
Japan,JPN,"Central government debt, total (% of GDP)",0.0
Japan,JPN,CPIA gender equality rating (1=low to 6=high),3.27702702702703
Japan,JPN,"Energy imports, net (% of energy use)",0.0
Japan,JPN,GDP growth (annual %),1.6790195231036762
Japan,JPN,GDP per capita growth (annual %),2.17578291223812
Japan,JPN,"Inflation, GDP deflator (annual %)",3.793017834896844
Japan,JPN,"Literacy rate, adult total (% of people ages 15 and above)",87.3560028076172
Japan,JPN,Military expenditure (% of GDP),0.0
Japan,JPN,"Official exchange rate (LCU per US$, period average)",140.49110006234
Japan,JPN,"Population, female (% of total population)",51.1944087713668
Japan,JPN,Real interest rate (%),0.0
Japan,JPN,Trade (% of GDP),45.16264848421543
Japan,JPN,"Unemployment, male (% of male labor force) (national estimate)",2.8
Japan,JPN,Urban population (% of total population),92.043
Jordan,JOR,Age dependency ratio (% of working-age population),55.1554977992581
Jordan,JOR,"Central government debt, total (% of GDP)",0.0
Jordan,JOR,CPIA gender equality rating (1=low to 6=high),3.27702702702703
Jordan,JOR,"Energy imports, net (% of energy use)",0.0
Jordan,JOR,GDP growth (annual %),2.6782715375440915
Jordan,JOR,GDP per capita growth (annual %),1.03611400644526
Jordan,JOR,"Inflation, GDP deflator (annual %)",1.7903645865469713
Jordan,JOR,"Literacy rate, adult total (% of people ages 15 and above)",95.0
Jordan,JOR,Military expenditure (% of GDP),0.0
Jordan,JOR,"Official exchange rate (LCU per US$, period average)",0.71
Jordan,JOR,"Population, female (% of total population)",48.394605468051
Jordan,JOR,Real interest rate (%),7.038072696759262
Jordan,JOR,Trade (% of GDP),100.2760459704936
Jordan,JOR,"Unemployment, male (% of male labor force) (national estimate)",0.0
Jordan,JOR,Urban population (% of total population),92.02
Kazakhstan,KAZ,Age dependency ratio (% of working-age population),60.89393574627101
Kazakhstan,KAZ,"Central government debt, total (% of GDP)",20.822089567308808
Kazakhstan,KAZ,CPIA gender equality rating (1=low to 6=high),3.27702702702703
Kazakhstan,KAZ,"Energy imports, net (% of energy use)",0.0
Kazakhstan,KAZ,GDP growth (annual %),5.099999999736411
Kazakhstan,KAZ,GDP per capita growth (annual %),3.5723873274194204
Kazakhstan,KAZ,"Inflation, GDP deflator (annual %)",9.857619323915827
Kazakhstan,KAZ,"Literacy rate, adult total (% of people ages 15 and above)",87.3560028076172
Kazakhstan,KAZ,Military expenditure (% of GDP),0.0
Kazakhstan,KAZ,"Official exchange rate (LCU per US$, period average)",456.165
Kazakhstan,KAZ,"Population, female (% of total population)",51.3182840244341
Kazakhstan,KAZ,Real interest rate (%),0.0
Kazakhstan,KAZ,Trade (% of GDP),61.773226073185015
Kazakhstan,KAZ,"Unemployment, male (% of male labor force) (national estimate)",0.0
Kazakhstan,KAZ,Urban population (% of total population),58.179
Kenya,KEN,Age dependency ratio (% of working-age population),67.6739373442667
Kenya,KEN,"Central government debt, total (% of GDP)",0.0
Kenya,KEN,CPIA gender equality rating (1=low to 6=high),3.5
Kenya,KEN,"Energy imports, net (% of energy use)",0.0
Kenya,KEN,GDP growth (annual %),5.555873013198664
Kenya,KEN,GDP per capita growth (annual %),3.48335845460592
Kenya,KEN,"Inflation, GDP deflator (annual %)",6.10780209189015
Kenya,KEN,"Literacy rate, adult total (% of people ages 15 and above)",87.3560028076172
Kenya,KEN,Military expenditure (% of GDP),0.0
Kenya,KEN,"Official exchange rate (LCU per US$, period average)",139.846383759617
Kenya,KEN,"Population, female (% of total population)",50.2755543007444
Kenya,KEN,Real interest rate (%),7.050093844898901
Kenya,KEN,Trade (% of GDP),32.092079281446864
Kenya,KEN,"Unemployment, male (% of male labor force) (national estimate)",0.0
Kenya,KEN,Urban population (% of total population),29.52
Kiribati,KIR,Age dependency ratio (% of working-age population),64.0608558943316
Kiribati,KIR,"Central government debt, total (% of GDP)",0.0
Kiribati,KIR,CPIA gender equality rating (1=low to 6=high),3.0
Kiribati,KIR,"Energy imports, net (% of energy use)",0.0
Kiribati,KIR,GDP growth (annual %),4.124590543120306
Kiribati,KIR,GDP per capita growth (annual %),2.505328631784238
Kiribati,KIR,"Inflation, GDP deflator (annual %)",3.368445895332158
Kiribati,KIR,"Literacy rate, adult total (% of people ages 15 and above)",87.3560028076172
Kiribati,KIR,Military expenditure (% of GDP),0.0
Kiribati,KIR,"Official exchange rate (LCU per US$, period average)",1.50519106560508
Kiribati,KIR,"Population, female (% of total population)",51.5351125397077
Kiribati,KIR,Real interest rate (%),0.0
Kiribati,KIR,Trade (% of GDP),99.74523903678109
Kiribati,KIR,"Unemployment, male (% of male labor force) (national estimate)",0.0
Kiribati,KIR,Urban population (% of total population),57.762
"Korea, Dem. People's Rep.",PRK,Age dependency ratio (% of working-age population),44.94689107273811
"Korea, Dem. People's Rep.",PRK,"Central government debt, total (% of GDP)",0.0
"Korea, Dem. People's Rep.",PRK,CPIA gender equality rating (1=low to 6=high),3.27702702702703
"Korea, Dem. People's Rep.",PRK,"Energy imports, net (% of energy use)",0.0
"Korea, Dem. People's Rep.",PRK,GDP growth (annual %),2.83350870346004
"Korea, Dem. People's Rep.",PRK,GDP per capita growth (annual %),1.9164564208221
"Korea, Dem. People's Rep.",PRK,"Inflation, GDP deflator (annual %)",4.75854916721366
"Korea, Dem. People's Rep.",PRK,"Literacy rate, adult total (% of people ages 15 and above)",87.3560028076172
"Korea, Dem. People's Rep.",PRK,Military expenditure (% of GDP),0.0
"Korea, Dem. People's Rep.",PRK,"Official exchange rate (LCU per US$, period average)",0.0
"Korea, Dem. People's Rep.",PRK,"Population, female (% of total population)",50.5719389554263
"Korea, Dem. People's Rep.",PRK,Real interest rate (%),0.0
"Korea, Dem. People's Rep.",PRK,Trade (% of GDP),58.5116196221062
"Korea, Dem. People's Rep.",PRK,"Unemployment, male (% of male labor force) (national estimate)",0.0
"Korea, Dem. People's Rep.",PRK,Urban population (% of total population),63.203
"Korea, Rep.",KOR,Age dependency ratio (% of working-age population),41.45440257744168
"Korea, Rep.",KOR,"Central government debt, total (% of GDP)",0.0
"Korea, Rep.",KOR,CPIA gender equality rating (1=low to 6=high),3.27702702702703
"Korea, Rep.",KOR,"Energy imports, net (% of energy use)",0.0
"Korea, Rep.",KOR,GDP growth (annual %),1.3567332431109804
"Korea, Rep.",KOR,GDP per capita growth (annual %),1.2782352431085968
"Korea, Rep.",KOR,"Inflation, GDP deflator (annual %)",2.0640739616243167
"Korea, Rep.",KOR,"Literacy rate, adult total (% of people ages 15 and above)",87.3560028076172
"Korea, Rep.",KOR,Military expenditure (% of GDP),0.0
"Korea, Rep.",KOR,"Official exchange rate (LCU per US$, period average)",1305.6625
"Korea, Rep.",KOR,"Population, female (% of total population)",50.0821478954299
"Korea, Rep.",KOR,Real interest rate (%),3.061892969525573
"Korea, Rep.",KOR,Trade (% of GDP),87.9396791903733
"Korea, Rep.",KOR,"Unemployment, male (% of male labor force) (national estimate)",2.638
"Korea, Rep.",KOR,Urban population (% of total population),81.456
Kosovo,XKX,Age dependency ratio (% of working-age population),44.797725269769714
Kosovo,XKX,"Central government debt, total (% of GDP)",0.0
Kosovo,XKX,CPIA gender equality rating (1=low to 6=high),3.5
Kosovo,XKX,"Energy imports, net (% of energy use)",0.0
Kosovo,XKX,GDP growth (annual %),4.067627014364376
Kosovo,XKX,GDP per capita growth (annual %),4.762649159451726
Kosovo,XKX,"Inflation, GDP deflator (annual %)",4.563777691077391
Kosovo,XKX,"Literacy rate, adult total (% of people ages 15 and above)",87.3560028076172
Kosovo,XKX,Military expenditure (% of GDP),0.0
Kosovo,XKX,"Official exchange rate (LCU per US$, period average)",0.924709622987356
Kosovo,XKX,"Population, female (% of total population)",50.8120146044396
Kosovo,XKX,Real interest rate (%),0.0
Kosovo,XKX,Trade (% of GDP),109.95186293648588
Kosovo,XKX,"Unemployment, male (% of male labor force) (national estimate)",0.0
Kosovo,XKX,Urban population (% of total population),57.2502784347054
Kuwait,KWT,Age dependency ratio (% of working-age population),27.47883241280551
Kuwait,KWT,"Central government debt, total (% of GDP)",0.0
Kuwait,KWT,CPIA gender equality rating (1=low to 6=high),3.27702702702703
Kuwait,KWT,"Energy imports, net (% of energy use)",0.0
Kuwait,KWT,GDP growth (annual %),-3.640425902610346
Kuwait,KWT,GDP per capita growth (annual %),-8.877442146143181
Kuwait,KWT,"Inflation, GDP deflator (annual %)",-7.356710162679377
Kuwait,KWT,"Literacy rate, adult total (% of people ages 15 and above)",87.3560028076172
Kuwait,KWT,Military expenditure (% of GDP),0.0
Kuwait,KWT,"Official exchange rate (LCU per US$, period average)",0.30718535125088
Kuwait,KWT,"Population, female (% of total population)",38.8425927935156
Kuwait,KWT,Real interest rate (%),13.260001723726932
Kuwait,KWT,Trade (% of GDP),58.5116196221062
Kuwait,KWT,"Unemployment, male (% of male labor force) (national estimate)",0.0
Kuwait,KWT,Urban population (% of total population),100.0
Kyrgyz Republic,KGZ,Age dependency ratio (% of working-age population),61.547515869189226
Kyrgyz Republic,KGZ,"Central government debt, total (% of GDP)",44.00042298031376
Kyrgyz Republic,KGZ,CPIA gender equality rating (1=low to 6=high),4.5
Kyrgyz Republic,KGZ,"Energy imports, net (% of energy use)",0.0
Kyrgyz Republic,KGZ,GDP growth (annual %),6.151391837160318
Kyrgyz Republic,KGZ,GDP per capita growth (annual %),4.289483192323871
Kyrgyz Republic,KGZ,"Inflation, GDP deflator (annual %)",13.41574140751844
Kyrgyz Republic,KGZ,"Literacy rate, adult total (% of people ages 15 and above)",87.3560028076172
Kyrgyz Republic,KGZ,Military expenditure (% of GDP),0.0
Kyrgyz Republic,KGZ,"Official exchange rate (LCU per US$, period average)",87.8561255862776
Kyrgyz Republic,KGZ,"Population, female (% of total population)",50.5575586455166
Kyrgyz Republic,KGZ,Real interest rate (%),5.0170494227889
Kyrgyz Republic,KGZ,Trade (% of GDP),140.15571501900726
Kyrgyz Republic,KGZ,"Unemployment, male (% of male labor force) (national estimate)",0.0
Kyrgyz Republic,KGZ,Urban population (% of total population),37.801
Lao PDR,LAO,Age dependency ratio (% of working-age population),54.0669284232336
Lao PDR,LAO,"Central government debt, total (% of GDP)",0.0
Lao PDR,LAO,CPIA gender equality rating (1=low to 6=high),4.0
Lao PDR,LAO,"Energy imports, net (% of energy use)",0.0
Lao PDR,LAO,GDP growth (annual %),3.745681401582317
Lao PDR,LAO,GDP per capita growth (annual %),2.3111608757282056
Lao PDR,LAO,"Inflation, GDP deflator (annual %)",24.421720206669235
Lao PDR,LAO,"Literacy rate, adult total (% of people ages 15 and above)",87.3560028076172
Lao PDR,LAO,Military expenditure (% of GDP),0.0
Lao PDR,LAO,"Official exchange rate (LCU per US$, period average)",17688.8735909054
Lao PDR,LAO,"Population, female (% of total population)",49.7472404406945
Lao PDR,LAO,Real interest rate (%),0.0
Lao PDR,LAO,Trade (% of GDP),58.5116196221062
Lao PDR,LAO,"Unemployment, male (% of male labor force) (national estimate)",0.0
Lao PDR,LAO,Urban population (% of total population),38.247
Latvia,LVA,Age dependency ratio (% of working-age population),58.79102151078753
Latvia,LVA,"Central government debt, total (% of GDP)",0.0
Latvia,LVA,CPIA gender equality rating (1=low to 6=high),3.27702702702703
Latvia,LVA,"Energy imports, net (% of energy use)",0.0
Latvia,LVA,GDP growth (annual %),1.7067952496992405
Latvia,LVA,GDP per capita growth (annual %),1.8117824899080968
Latvia,LVA,"Inflation, GDP deflator (annual %)",6.406916525697497
Latvia,LVA,"Literacy rate, adult total (% of people ages 15 and above)",87.3560028076172
Latvia,LVA,Military expenditure (% of GDP),0.0
Latvia,LVA,"Official exchange rate (LCU per US$, period average)",0.0
Latvia,LVA,"Population, female (% of total population)",53.6810818133282
Latvia,LVA,Real interest rate (%),0.0
Latvia,LVA,Trade (% of GDP),137.68084562222472
Latvia,LVA,"Unemployment, male (% of male labor force) (national estimate)",7.579
Latvia,LVA,Urban population (% of total population),68.671
Lebanon,LBN,Age dependency ratio (% of working-age population),57.58023540303572
Lebanon,LBN,"Central government debt, total (% of GDP)",0.0
Lebanon,LBN,CPIA gender equality rating (1=low to 6=high),3.27702702702703
Lebanon,LBN,"Energy imports, net (% of energy use)",0.0
Lebanon,LBN,GDP growth (annual %),2.83350870346004
Lebanon,LBN,GDP per capita growth (annual %),1.9164564208221
